datetime,open,high,low,close,trades
2025-02-27 12:18:00,592.01,592.12,591.79,591.9,1207
2025-02-27 12:19:00,591.9,592.0399,591.69,591.7,896
2025-02-27 12:20:00,591.705,591.8674,591.38,591.82,1663
2025-02-27 12:21:00,591.815,594.2447,591.7337,592.19,1470
2025-02-27 12:22:00,592.19,592.4569,591.8658,592.38,1442
2025-02-27 12:23:00,592.38,592.48,591.956,592.345,1094
2025-02-27 12:24:00,592.35,592.69,592.0497,592.63,1387
2025-02-27 12:25:00,592.6279,592.78,592.0493,592.75,1248
2025-02-27 12:26:00,592.74,593.07,592.479,593.03,1595
2025-02-27 12:27:00,593.03,593.47,592.6669,593.4232,1950
2025-02-27 12:28:00,593.43,593.67,592.84,593.56,1305
2025-02-27 12:29:00,593.58,593.99,593.0465,593.94,1520
2025-02-27 12:30:00,593.96,594.48,593.42,593.9799,2213
2025-02-27 12:31:00,593.975,594.15,593.73,593.84,1509
2025-02-27 12:32:00,593.89,594.0707,593.755,593.79,895
2025-02-27 12:33:00,593.77,594.0012,593.638,593.71,966
2025-02-27 12:34:00,593.725,594.07,593.6128,593.98,866
2025-02-27 12:35:00,593.995,594.36,593.7959,594.325,1060
2025-02-27 12:36:00,594.31,594.33,593.7678,594.12,892
2025-02-27 12:37:00,594.12,594.32,593.942,594.095,1128
2025-02-27 12:38:00,594.11,594.1828,593.94,593.96,678
2025-02-27 12:39:00,593.955,594.1411,593.87,593.89,863
2025-02-27 12:40:00,593.91,594.0686,593.37,593.57,1221
2025-02-27 12:41:00,593.58,593.8545,592.72,592.83,1380
2025-02-27 12:42:00,592.83,593.6107,592.39,592.56,1446
2025-02-27 12:43:00,592.57,593.2048,592.45,592.66,1125
2025-02-27 12:44:00,592.7,592.9946,592.54,592.8,1025
2025-02-27 12:45:00,592.8,593.2,592.7073,593.18,1212
2025-02-27 12:46:00,593.19,593.45,592.7375,593.21,1314
2025-02-27 12:47:00,593.23,593.33,592.8671,592.955,1258
2025-02-27 12:48:00,592.97,593.1466,592.71,593.01,1162
2025-02-27 12:49:00,593.03,593.08,592.74,592.81,913
2025-02-27 12:50:00,592.81,593.0417,592.37,592.49,1288
2025-02-27 12:51:00,592.49,592.9546,592.49,592.69,994
2025-02-27 12:52:00,592.675,593.405,592.6044,593.4,1686
2025-02-27 12:53:00,593.38,593.57,592.8971,593.31,1093
2025-02-27 12:54:00,593.3,593.41,592.969,593.245,865
2025-02-27 12:55:00,593.245,593.44,593.0424,593.3299,851
2025-02-27 12:56:00,593.34,593.42,593.1,593.2701,982
2025-02-27 12:57:00,593.28,593.33,593.09,593.23,788
2025-02-27 12:58:00,593.25,593.2884,593.0474,593.12,943
2025-02-27 12:59:00,593.17,593.46,593.1,593.425,1098
2025-02-27 13:00:00,593.44,593.99,593.2332,593.97,1865
2025-02-27 13:01:00,593.97,594.19,593.5535,593.8908,1501
2025-02-27 13:02:00,593.91,594.29,593.56,594.21,2201
2025-02-27 13:03:00,594.23,594.356,593.8664,594.085,1127
2025-02-27 13:04:00,594.1,600.33,593.77,593.78,908
2025-02-27 13:05:00,593.7701,593.9597,593.38,593.73,1168
2025-02-27 13:06:00,593.72,593.9479,593.29,593.55,1388
2025-02-27 13:07:00,593.56,593.96,593.3675,593.7286,1031
2025-02-27 13:08:00,593.88,593.89,593.5,593.82,893
2025-02-27 13:09:00,593.8088,593.91,593.58,593.7421,833
2025-02-27 13:10:00,593.73,593.89,593.5601,593.89,759
2025-02-27 13:11:00,593.9,594.11,593.6646,594.08,829
2025-02-27 13:12:00,594.09,594.5,593.8588,594.41,1250
2025-02-27 13:13:00,593.9208,594.84,593.9208,594.81,1250
2025-02-27 13:14:00,594.82,594.91,594.2147,594.64,1171
2025-02-27 13:15:00,594.64,594.86,594.4631,594.79,1069
2025-02-27 13:16:00,594.79,594.81,594.1666,594.39,1072
2025-02-27 13:17:00,594.38,594.6566,594.23,594.25,881
2025-02-27 13:18:00,594.2325,594.6388,594.19,594.61,993
2025-02-27 13:19:00,594.63,594.78,594.4103,594.59,946
2025-02-27 13:20:00,594.62,594.69,594.21,594.64,1199
2025-02-27 13:21:00,594.62,594.95,594.4688,594.93,990
2025-02-27 13:22:00,594.9225,594.94,594.5182,594.6192,1069
2025-02-27 13:23:00,594.83,595.04,594.6239,594.99,1062
2025-02-27 13:24:00,594.968,595.12,594.67,595.02,1073
2025-02-27 13:25:00,595.01,595.16,594.7921,595.13,857
2025-02-27 13:26:00,595.14,595.17,594.2447,594.8,1085
2025-02-27 13:27:00,594.8,594.9627,594.57,594.64,1009
2025-02-27 13:28:00,594.67,594.9304,594.47,594.709,926
2025-02-27 13:29:00,594.705,594.8846,594.53,594.61,846
2025-02-27 13:30:00,594.605,594.8241,594.37,594.7001,1236
